1	0.0197689	
2	0.000355097	
3	0.0040595	
4	0.00429686	
5	0.0118059	
6	0.0116672	
7	0.0123667	
8	0.0142211	
9	0.024244	
10	0.0230146	
11	0.0290637	
12	0.0300196	
13	0.049383	
14	0.0381329	
15	0.0561884	
16	0.0585579	
17	0.0806793	
18	0.078068	
19	0.0961061	
20	0.119042	
21	0.135089	
22	0.133485	
23	0.143691	
24	0.160168	
25	0.196314	
26	0.212494	
27	0.224291	
28	0.250296	
29	0.301115	
30	0.281649	
31	0.360857	
32	0.295655	
33	0.365664	
34	0.380789	
35	0.464586	
36	0.404481	
37	0.484783	
38	0.501332	
39	0.54986	
40	0.523358	
41	0.646704	
42	0.688367	
43	0.706165	
44	0.671635	
45	0.813119	
46	0.826809	
47	0.884034	
48	0.842895	
49	1.06306	
50	0.904473	
51	1.02842	
52	1.07563	
53	1.2601	
54	1.22036	
55	1.42083	
56	1.43228	
57	1.65415	
58	1.47739	
59	1.67791	
60	1.71876	
61	1.85235	
62	1.74428	
63	1.81373	
64	1.83691	
65	2.10757	
66	2.10025	
67	2.396	
68	2.32865	
69	2.39193	
70	2.38998	
71	2.63726	
72	2.70352	
73	2.88083	
74	2.75463	
75	2.94814	
76	2.90491	
77	3.30944	
78	3.29497	
79	3.69938	
80	3.41615	
81	3.53585	
82	3.52514	
83	3.98707	
84	3.79073	
85	4.24172	
86	3.97952	
87	4.60111	
88	4.33488	
89	4.61997	
90	4.67174	
91	5.23815	
92	5.03352	
93	5.41159	
94	5.54619	
95	5.67938	
96	5.86852	
97	5.75251	
98	5.82875	
99	6.31448	
100	6.35901	
101	6.9886	
102	6.54838	
103	7.51216	
104	7.11283	
105	7.40574	
106	7.19852	
107	7.92351	
108	7.72847	
109	8.23309	
110	7.98205	
111	8.61601	
112	8.534	
113	9.35503	
114	8.8459	
115	9.89417	
116	9.49529	
117	9.80869	
118	9.82067	
119	10.5399	
120	10.0687	
121	10.9164	
122	10.8267	
123	11.5133	
124	10.8941	
125	11.4733	
126	11.0342	
127	12.3124	
128	12.1029	
129	13.0945	
130	12.534	
131	13.4283	
132	13.1536	
133	13.4642	
134	14.2448	
135	14.2562	
136	14.8108	
137	15.0082	
138	14.5016	
139	15.9985	
140	15.3579	
141	16.887	
142	15.8393	
143	17.4349	
144	16.6009	
145	16.8827	
146	18.0967	
147	18.947	
148	18.9491	
149	19.258	
150	20.6772	
