2.45	0.337	0.103	0.0613392	0	-1.32788	0.769158	0	-6.99779	0	0	-3.30597	
2.46	0.337	0.103	0.0690307	0	-1.39884	0.769158	0	-7.09589	0	0	-3.30597	
2.47	0.337	0.103	0.0767223	0	-1.47078	0.769158	0	-7.19399	0	0	-3.30597	
2.48	0.337	0.103	0.0844139	0	-1.5437	0.769158	0	-7.29209	0	0	-3.30597	
2.49	0.337	0.103	0.0921055	0	-1.6176	0.769158	0	-7.39019	0	0	-3.30597	
2.5	0.337	0.103	0.0997971	0	-1.69248	0.769158	0	-7.48829	0	0	-3.30597	
2.51	0.337	0.103	0.107489	0	-1.76835	0.769158	0	-7.58639	0	0	-3.30597	
2.52	0.337	0.103	0.11518	0	-1.84519	0.769158	0	-7.68449	0	0	-3.30597	
2.53	0.337	0.103	0.122872	0	-1.92302	0.769158	0	-7.78259	0	0	-3.30597	
2.54	0.337	0.103	0.130563	0	-2.00183	0.769158	0	-7.88069	0	0	-3.30597	
2.55	0.337	0.103	0.138255	0	-2.08161	0.769158	0	-7.97879	0	0	-3.30597	
2.56	0.337	0.103	0.145947	0	-2.16238	0.769158	0	-8.07689	0	0	-3.30597	
2.57	0.337	0.103	0.153134	0	-2.23676	-0.346544	0	8.12164	0	0	-3.30597	
2.58	0.337	0.103	0.149668	0	-2.15653	-0.346544	0	8.02354	0	0	-3.30597	
2.59	0.337	0.103	0.146203	0	-2.07727	-0.346544	0	7.92544	0	0	-3.30597	
2.6	0.337	0.103	0.142737	0	-1.999	-0.346544	0	7.82734	0	0	-3.30597	
